"id","name","address","city_id","inn","latitude","longitude","average_salary2012","average_salary2013","average_salary2014","chief","email","fullname","payments2012","payments2013","payments2014","phone","receipts2012","receipts2013","receipts2014","www","alias"
8907,"Школа №1212","117574, г. Москва, ул. Вильнюсская, д.14",13,"7728900440",55.597943,37.517266,,,,"Добрынина Ирина Владимировна","sh1212@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1212»",,,,"8-495-4226155",,,,"sch1212.mskobr.ru","1212"
8908,"Школа №1101","117133, г. Москва, ул. Академика Варги, дом 34",13,"7728007477",55.633297,37.477606,,,,,"1101@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1101»",,,,,,,,"sch1101uz.mskobr.ru","1101"
8909,"Школа №63","121609, г. Москва, ул. Крылатские холмы, д.23",13,"7731062894",55.7559,37.412837,,,65000,"Скрыпник Сергей Павлович","63@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 63",,,212672794,"8-495-4131405",,,208911114,"sch63.mskobr.ru","63"
8910,"Школа №712","121374, г. Москва, Кутузовский пр-т, д.80",13,"7731447358",55.725732,37.455408,,69000,77800,,"712@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 712",,90967747,177271348,,,91081927,100993200,"sch712.mskobr.ru","712"
8911,"Школа №41","119027, г. Москва, ул. Большая Внуковская, д.4",13,"7732111054",55.614246,37.294718,,48390,60450,"Васильева Елена Валентиновна","41@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 41»",,169365219,335193811,"8-495-7361110",,152281029,334265420,"sch41.mskobr.ru","41"
8912,"Школа №777","109428, г. Москва, ул. Маевок, дом 4",13,"7721223373",55.728368,37.770034,,,,,"777@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 777",,,,,,,,"sch777uv.mskobr.ru","777"
8913,"Школа №1432 ""Новая школа"","119634, г. Москва, ул.Шолохова, д.19",13,"7732119504",55.642636,37.341385,54955,57182,59350,,"1432@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1432 «Новая школа»",82376216,136030435,135340006,,95868484,151635472,,"sch1432.mskobr.ru","1432"
8914,"Школа №1436","119297, г. Москва, ул.Родниковая, д.20, корп.1",13,"7729754947",55.634278,37.380992,,44175,46000,"Караев Сергей Валентинович","1436@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1436",,105647201,105117604,"7-495-9347620",,103457708,107512444,"sch1436.mskobr.ru","1436"
8915,"Школа №1232","121165, г. Москва, Кутузовский пр-т, д.28",13,"7730165833",55.743188,37.538781,,,,,"1232@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка № 1232",,,,,,,,"sch1232.mskobr.ru","1232"
8916,"Лицей №1793 ""Жулебино"","109431, г. Москва, Жулебинский бульвар, дом 38",13,"7721809746",55.683894,37.847829,,62040,61664,"Герасимова Марина Александровна","1793@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы лицей № 1793 «Жулебино»",,211626447,201687011,"7-495-7040834",,215928187,219631392,"lyc1793uv.mskobr.ru","lyc1793"
8917,"Школа №1387","125465, г. Москва, ул. Соколово-Мещерская, д.27",13,"7733672292",55.903988,37.382816,,,,"Андреева Марина Геннадьевна","1387@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранных языков № 1387»",,,,"7-499-4019996",,,,"sch1387.mskobr.ru","1387"
8918,"Гимназия №1551","125364, г. Москва, ул. Свободы, д. 42, корп. 2",13,"7733123920",55.846558,37.456037,,,68229,"Балакирева Вера Витальевна","1551@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1551»",,,363706787,"7-499-4939080",,,343030931,"gym1551sz.mskobr.ru","gym1551"
8919,"Школа №338","109382, г. Москва, ул. Мариупольская, д. 3",13,"7723187113",55.674966,37.741351,,,,"Курилина Ольга Ярославльевна","338@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 338",,,,"7-495-3513161",,,,"sch338uv.mskobr.ru","338"
8920,"ЦО №548 ""Царицыно"","115582, г. Москва, ул.Домодедовская д.35, корп.2",13,"7737027335",55.601747,37.717115,43380,51684,58599,"Рачевский Ефим Лазаревич","548@edu.mos.ru","Государственное автономное общеобразовательное учреждение города Москвы «Центр образования № 548 «Царицыно»",,415394487,436845794,"8-495-3988826",,465639209,516998166,"cou548.mskobr.ru","548"
8921,"Школа №1076","107497, г. Москва, ул. Новосибирская, д. 3 А",13,"7718268800",55.813081,37.818274,52172,53,62400,"Рощина Наталья Анатольевна","1076@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1076",53962391,41813220,62971732,"8-495-4684611",57163515,63340400,65018897,"sch1076.mskobr.ru","1076"
8922,"Школа №2099","125171, г. Москва, ул. 3-я Радиаторская, д.8А",13,"7743939315",55.817502,37.493263,,,,"Брянцева Оксана Николаевна","2099@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2099»",,,,"7-499-1591324",,,,"sch2099.mskobr.ru","2099"
8923,"Школа №199","117036, г. Москва, ул.Дм.Ульянова, д.15, корп.1",13,"7728006064",55.69008,37.571579,47258,47258,54497,"Моисеева Валентина Викторовна","199@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 199»",,,293854610,"007-499-1260980",,,333648057,"sch199uz.mskobr.ru","199"
8924,"Школа №2012","109559, г. Москва, ул. Верхние поля, д. 47, корпус 1",13,"7723349477",55.666853,37.777967,,,57329,"Мягкова Анна Павловна","2012@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2012",,,104660179,"8-495-6584992",,,107924784,"sch2012uv.mskobr.ru","2012"
8925,"Школа №1208 им.Шумилова","109443, г. Москва, ул. Зеленодольская, дом 33, корпус 3",13,"7721816905",55.707765,37.771211,,,,,"1208@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1208 имени Героя Советского Союза М.С. Шумилова",,,,,,,,"sch1208uv.mskobr.ru","1208"
8926,"Школа №514","115142, г. Москва, Коломенская наб., д.16",13,"7725800906",55.677169,37.699894,,,50024,"Смирнов Дмитрий Викторович","514@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 514",,,231154534,"7-499-6157618",,,240451788,"sch514u.mskobr.ru","514"
8927,"Школа №1877 ""Люблино"","109382, г. Москва, ул. Краснодонская, д. 40",13,"7723885559",55.668787,37.745933,,,,,"1877@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1877 «Люблино»",,,,,,,,"sch1877uv.mskobr.ru","1877"
8928,"Гимназия №1257","115093, г. Москва, ул.Павловская, д.8А",13,"7725056395",55.714328,37.625648,53965,66965,62234,"Григорьева Людмила Васильевна","1257@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1257",79880482,118452085,114057690,"7-495-9526370",82702326,117211095,121285822,"gym1257u.mskobr.ru","gym1257"
8929,"Школа №1248","121352, г. Москва, ул.Давыдковская, д.2, корп.6",13,"7731173820",55.725554,37.473698,,,,"Никитина Нина Ивановна","1248@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1248»",,,,"8-499-4450094",,,,"sch1248.mskobr.ru","1248"
8930,"Школа №1212","123060, г. Москва, ул. Маршала Рыбалко, д. 14",13,"7734052005",55.799133,37.487164,,,,,"1212@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка № 1212",,,,,,,,"sch1212sz.mskobr.ru","12120"
8931,"Школа №1347","119618, г. Москва, ул.Главмосстроя, д.28",13,"7732507722",55.657535,37.406531,52300,78707,62693,"Задорожная Елена Анатольевна","1347@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранного языка и информационных технологий № 1347»",80723700,110646154,433192531,"7-499-7277414",99598443,106540641,426158089,"sch1347.mskobr.ru","1347"
8932,"Гимназия №1584","121615, г. Москва, Рублевское ш., д.24, корп.3",13,"7731582090",55.745123,37.428926,,49240,51410,"Журавлева Кира Ивановна","1584@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1584",,210826300,287272009,"8-495-4154850",,205397628,298264928,"sch1584.mskobr.ru","gym1584"
8933,"Школа №1399","125480, г. Москва, ул. Вилиса Лациса, 33-2",13,"7733114266",55.858589,37.410088,,,,"Джиджавадзе Людмила Анатольевна","1399@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1399",,,,"7-495-9496492",,,,"schu1399.mskobr.ru","1399"
8934,"Школа №1055","115407, г. Москва, ул.Судостроительная, д.31, корп.2",13,"7725143785",55.684143,37.681227,,74000,67000,"Майоров Николай Николаевич","1055@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1055»",,64041909,57697588,"7-499-6185555",,56115306,62854650,"schu1055.mskobr.ru","1055"
8935,"Гимназия №1512","111538, г. Москва, ул. Косинская, д.24А",13,"7720008045",55.718187,37.830114,,66037,48088,"Комзолов Павел Вячеславович","1512@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1512»",,,,"8-499-3747744",,,,"sch1512.mskobr.ru","gym1512"
8936,"Школа №444","105554, г. Москва, ул.Нижняя Первомайская, д.14",13,"7719035132",55.790393,37.796077,,68014,59013,"Северинец Павел Александрович","dogm@mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением математики, информатики, физики № 444»",,97297770,104313571,"8-495-4652352",,100000982,121197040,"schv444.mskobr.ru","444"
8937,"Школа №1130","121609, г. Москва, ул.Осенняя, д.8, корп.1 и 3",13,"7731230362",55.762318,37.40433,,,,"Бодер Дмитрий Израильевич","1130@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1130»",,,,"8-495-4156045",,,,"sch1130.mskobr.ru","1130"
8938,"Гимназия №1925","111673, г. Москва, ул. Новокосинская, д.13 А",13,"7720800941",55.735398,37.852733,,,63740,"Петрова Елена Владимировна","1925@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1925",,,169423947,"7-495-7026676",,,176015609,"cov1925.mskobr.ru","gym1925"
8939,"Гимназия №1274 им.Маяковского","115088, г. Москва, ул. 1-я Дубровская, д. 16",13,"7723103106",55.723268,37.671624,,,,"Уколов Антон Альфредович","1274@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1274 имени В.В.Маяковского»",,,,"7-495-6742047",,,,"gym1274uv.mskobr.ru","gym1274"
8940,"ЦО №1483","105043, г. Москва, 7-я Парковая, дом 1-а",13,"7719232934",55.790074,37.792609,,65929,59817,"Кузнецов Андрей Валентинович","1483@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы центр образования № 1483",,47128189,47165433,"8-499-3677954",,45647080,47938353,"cov1483.mskobr.ru","1483"
8941,"Школа №1987","109469, г. Москва, ул. Белореченская, д. 36, корп. 1",13,"7723329921",55.660541,37.776269,,,,"Май Татьяна Николаевна","1987@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1987",,,,"7-495-3474554",,,,"sch1987uv.mskobr.ru","1987"
8942,"Школа №391","121471, г. Москва, ул.Гжатская, д.6",13,"7731180591",55.715799,37.440496,,45000,55000,"Неверова Лариса Васильевна","391@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 391»",,12274584,54544052,"8-495-4401268",,12697168,52365902,"sch391.mskobr.ru","391"
8943,"Школа №1148 им.Достоевского","109387, г. Москва, ул. Краснодонская д.2, кор.4",13,"7723163200",55.686335,37.75108,,,,"Абрамов Роман Юрьевич","1148@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным русским компонентом образования № 1148 имени Ф.М.Достоевского",,,,"075-495-3505688",,,,"sch1148uv.mskobr.ru","1148"
8944,"Школа №1995","117198, г. Москва, улица Саморы Машела, дом 6, корпус 3",13,"7728291206",55.645888,37.498357,66900,68507,68350,"Норенко Елена Ивановна","1995@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1995»",118974265,216628219,257964875,"8-495-4389567",146066401,209293659,273352809,"sch1995uz.mskobr.ru","1995"
8945,"ЦО №1296","127591, г. Москва, Керамический проезд, дом 55, корпус 3",13,"7713288793",55.877344,37.562694,72846,73774,60057,"Макаров Валентин Валентинович","1296@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Центр образования № 1296»",136720923,209687793,217430023,"7-499-9000852",138950872,207315339,248392088,"cos1296.mskobr.ru","1296"
8946,"Школа №947","115372, г. Москва, ул.Лебедянская, д.16",13,"7724733647",55.58497,37.674552,56800,62800,63039,"Кузина Марина Юрьевна","947@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 947»",115288417,333167059,474471662,"8-495-3298689",131399969,131029866,473097730,"sch947u.mskobr.ru","947"
8947,"Лицей №1586","119330, г. Москва, ул.Дружбы, д.8",13,"7729433767",55.709272,37.513556,,,68134,"Силкина Елена Викторовна","1586@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы лицей № 1586",,,183409064,"8-499-1431620",,,163816603,"1586.mskobr.ru","lyc1586"
8948,"Школа №1794","127540, г. Москва, Керамический пр. д. 47А",13,"7713780268",55.872481,37.566359,51576,41700,49700,"Грива Игорь Анатольевич","1794@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1794»",129112062,395122055,481614160,"7-499-9006900",134777235,400192714,462158842,"sch1794s.mskobr.ru","1794"
8949,"ЦО №57","119019, г. Москва, М.Знаменский пер., д.7/10, стр.5",13,"7704040242",55.748615,37.604987,,,,"Менделевич Сергей Львович","57@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы центр образования № 57 «Пятьдесят седьмая школа»",,,,"8-495-6918572",,,,"coc57.mskobr.ru","57"
8950,"Школа №7","119331, г. Москва, улица Крупской, дом 17",13,"7736050780",55.68326,37.524013,50284,58840,57370,,"7@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики и информатики № 7",64528381,101753836,368439563,,70093078,93908441,351886706,"sch7uz.mskobr.ru","7"
8951,"Школа №717","125171, г. Москва, ул. Зои и Александра Космодемьянских, д. 4а",13,"7743024357",55.817421,37.504861,,,58890,"Леонтьева Надежда Владимировна","717@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 717»",,,,"007-499-1501314",,,279833684,"sch717s.mskobr.ru","717"
8952,"Школа №1238","119634, г. Москва, ул. Чоботовская, д.19",13,"7729783137",55.645207,37.345616,,,57354,"Савельева Анна Владимировна","dou2172@mail.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1238»",,,204957955,"7-495-7335256",,,211027820,"sch1238.mskobr.ru","1238"
8953,"Школа №2104 на Таганке","109240, г. Москва, 1-ый Котельнический пер., д.5",13,"7705552557",55.743613,37.646345,,,,"Гусев Вячеслав Борисович","2104@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2104 на Таганке»",,,,"7-495-9151572",,,,"sch2104c.mskobr.ru","2104"
8954,"Школа №1374","129337, г. Москва, ул.Федоскинская, д.4",13,"7716202057",55.868773,37.703739,,,49673,"Бриткевич Маргарита Сергеевна","1374@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1374»",,,315984761,"7-499-1830156",,,316617054,"sch1374sv.mskobr.ru","1374"
8955,"Гимназия №1515","123154, г. Москва, ул. Народного Ополчения, д. 27, корп. 2",13,"7734229661",55.780461,37.477336,,,,,"1515@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1515",,,,,,,,"gym1515sz.mskobr.ru","gym1515"
8956,"Школа №654 им.Фридмана","109129, г. Москва, ул. Юных Ленинцев, д. 35, к.2",13,"7723864492",55.700775,37.744648,,51040,55404,"Видякин Сергей Львович","654@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 654 имени А.Д. Фридмана",,254758303,405395309,"7-499-1797304",,272573601,403095631,"sch654.mskobr.ru","654"
8957,"Школа №1195","121354, г. Москва, ул. Дорогобужская, д.13",13,"7731173812",55.716174,37.415981,,,,"Евсикова Наталья Леонидовна","1195@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1195»",,,,"8-495-4446562",,,,"sch1195.mskobr.ru","1195"
8958,"Гимназия №1577","129337, г. Москва, Ярославское шоссе, дом ( владение) 8, корп. 6",13,"7716199492",55.852789,37.690426,,,61730,"Юрова Алла Геннадьевна","1577@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1577»",,,290219859,"7-495-6561534",,,296372452,"gym1577sv.mskobr.ru","gym1577"
8959,"Школа №2045","124365, г. Москва, Зеленоград, корп. 2031",13,"7735589106",55.973542,37.1704,44284,56083,58110,"Халева Анна Федоровна","2045@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2045»",198070272,447238973,380206943,"8-499-2100771",222231246,218554291,395988835,"sch2045zg.mskobr.ru","2045"
8960,"Лицей №1574","125047, г. Москва, 1-я Миусская ул., д.4",13,"7707094937",55.779737,37.596965,43524,46126,58967,"Клоков Денис Юрьевич","1574@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей № 1574»",74754302,77804081,213197551,"8-499-9787083",89119724,86708129,223335106,"lyc1574.mskobr.ru","lyc1574"
8961,"Школа №2124 ""Центр развития и коррекции"","119121, г. Москва, 1-ый Тружеников пер., д.18",13,"7704234760",55.737015,37.571471,,32579,56662,"Рыжих Людмила Леонидовна","2124@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2124 «Центр развития и коррекции»",,31628109,154450721,"8-499-2484417-2484662",,33038792,157121500,"sch2124.mskobr.ru","2124"
8962,"Школа №854","124489, г. Москва, Зеленоград, корп.603 А",13,"7735099084",55.991566,37.228234,57900,51200,50800,"Курсаков Андрей Викторович","854@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 854»",56629951,188839337,271960814,"87-499-7624986",57593696,188808643,282986849,"sch854zg.mskobr.ru","854"
8963,"Школа №1","125239, г. Москва, Соболевский проезд, дом 17а",13,"7743085543",55.834168,37.52554,,66274,,"Жуков Сергей Валентинович","spec1@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы специальная общеобразовательная школа № 1",,13305053,,"7-499-1539121",,30814683,,"schs1.mskobr.ru","1"
8964,"Школа №170 им.Чехова","117485, г. Москва, Профсоюзная ул., дом 96 Б",13,"7728849434",55.649845,37.525001,,37560,63413,"Киселев Виктор Евгеньевич","170@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 170 имени А.П.Чехова»",,243206417,406875213,"7-495-3367577",,243206417,408309099,"sch170uz.mskobr.ru","170"
8965,"Гимназия №1508","105043, г. Москва, Первомайская улица, 65",13,"7719025840",55.793768,37.795636,,,,"Меламуд Вадим Эмильевич","1508@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы Измайловская гимназия № 1508",,,,"8-495-1651588",,,,"gym1508.mskobr.ru","gym1508"
8966,"Школа №544","115582, г. Москва, Каширское ш., д.116, корп.3",13,"7724942834",55.606761,37.714806,,,55220,"Данилкина Татьяна Дмитровна","544@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 544»",,,312850285,"7-495-3922727",,,323276525,"sch544u.mskobr.ru","544"
8967,"Школа №56 им.Легасова","121151, г. Москва, Кутузовский просп., д.22А",13,"7730029051",55.746608,37.549588,,,,,"56@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 56 имени академика В.А. Легасова",,,,,,,,"sch56.mskobr.ru","56"
8968,"Школа №924","117405, г. Москва, ул.Газопровод, д.5А",13,"7737119057",55.591289,37.605238,62500,66200,59900,"Бордовская Ольга Геннадьевна","924@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 924",,251583836,231762924,"7-495-3892300",243136839,247031873,275962024,"sch924.mskobr.ru","924"
8969,"Школа №498","115172, г. Москва, ул.Народная, д.11/2",13,"7705480398",55.737613,37.651987,,69000,56374,"Гордзейко Тамара Васильевна","498@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 498»",,51044000,358386123,"8-495-9111663",,51044000,388732857,"sch498.mskobr.ru","498"
8970,"Школа №117","117393, г. Москва, ул. Академика Пилюгина, дом 18, корпус 1",13,"7736614860",55.669194,37.534101,,,61500,"Бабурина Ирина Алексеевна","117@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 117»",,,454768166,"8-499-1320565",,,502547007,"couz117.mskobr.ru","117"
8971,"Школа №851","117587, г. Москва, ул.Кировоградская, д.8Г",13,"7726308486",55.627748,37.606658,,,,,"851@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 851",,,,,,,,"sch851u.mskobr.ru","851"
8972,"Школа №89 им.Маресьева","123592, г. Москва, ул. Кулакова, д.12, к. 2",13,"7734230995",55.810284,37.394772,37751,48600,52184,"Докалюк Светлана Николаевна","89@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 89 имени А.П. Маресьева",90171436,139429362,132433768,"7-495-7589115",97022299,141451692,142710787,"sch89sz.mskobr.ru","89"
8973,"Школа №1862","117452, г. Москва, Черноморский б-р, д.6",13,"7726076612",55.646457,37.614267,,65810,62000,"Ульянов Александр Ильич","1862@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1862»",,,,"7-499-6100010",,168008373,515723474,"sch1862u.mskobr.ru","1862"
8974,"Школа №1381","129346, г. Москва, Янтарный пр., д.2",13,"7716789580",55.872794,37.691647,,,,"Одегова Галина Николаевна","1381@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1381»",,,,"495-474-7924",,,,"sch1381.mskobr.ru","1381"
8975,"Школа №950","127273, г. Москва, улица Отрадная, 1А",13,"7715446974",55.860428,37.604933,60657,66000,66000,"Решетникова Марина Станиславовна","950@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 950»",68176653,99018874,99018874,"7-499-2040098",68266352,92538033,92538033,"sch950sv.mskobr.ru","950"
8976,"Гимназия №1404 ""Гамма"","107014, г. Москва, ул. Большая Оленья, д. 3",13,"7718901205",55.803767,37.688126,50805,52141,58333,"Мешкова Светлана Анатольевна","1404@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1404 «Гамма»",56319861,169507549,160084154,"7-499-2684686",62152303,168493315,185690152,"gym1404.mskobr.ru","gym1404"
8977,"Гимназия №1409","125252, г. Москва, Ходынский бульвар, д.7",13,"7714909450",55.784369,37.531702,65280,81489,70300,"Ильичева Ирина Викторовна","1409@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1409",,,,"8-499-7405213",,,,"gym1409s-new.mskobr.ru","gym1409"
8978,"Школа №1321 ""Ковчег"","111024, г. Москва, Авиамоторная ул., д. 30а корп.1",13,"7722820326",55.744637,37.719244,,57500,46700,"Реуэль Роман Абрамович","1321@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1321 «Ковчег»",,,172616653,"7-495-6732520",,148825702,162162371,"sch1321uv.mskobr.ru","1321"
8979,"Школа №1420","109444, г. Москва, ул. Ташкентская, д. 21, к.2",13,"7721267765",55.700796,37.814878,,,52474,"Николаева Антонина Ивановна","1420@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1420»",,,418785911,"7-495-3767838",,,458564240,"sch1420uv.mskobr.ru","1420"
8980,"Московский дипломатический кадетский корпус","121552, г. Москва, ул.Оршанская, д. 14, строения 1,2,3",13,"7731172784",55.739823,37.411741,,,,"Бацюсь Василий Тимофеевич","kad11@edu.mos.ru","Государственное казенное общеобразовательное учреждение города Москвы «Кадетская школа-интернат № 11 «Московский дипломатический кадетский корпус»",,,,"8-499-1414501",,,,"mdkk11.mskobr.ru","dimplomatic-school"
8981,"Школа №384 им.Корнеева","121353, г. Москва, Беловежская ул., д. 67",13,"7731462620",55.708415,37.39744,,63908,58870,"Самойлик Елена Васильевна","384@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 384 имени Д.К. Корнеева»",,,,"7-495-4462384",,88612432,272579437,"sch384.mskobr.ru","384"
8982,"Гимназия №1569 ""Созвездие"","115573, г. Москва, ул.Мусы Джалиля, д.36, корп.2",13,"7724731858",55.617154,37.738818,,,,"Воропаева Алла Викторовна","dogm@mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1569 «Созвездие»",,,,"7-495-3949411",,,,"gym1569u.mskobr.ru","gym1569"
8983,"Гимназия №1532","117465, г. Москва, ул. Теплый Стан, дом 13, корпус 3",13,"7728229430",55.622207,37.491566,,,,,"1532@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1532»",,,,,,,,"gym1532uz.mskobr.ru","gym1532"
8984,"Школа №1467","119634, г. Москва, ул.Шолохова, д.9",13,"7729784388",55.638866,37.347656,,,53528,"Беляева Татьяна Владимировна","1467@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1467»",,,528636834,"7-499-7379318",,,495579304,"sch1467.mskobr.ru","1467"
8985,"Гимназия №1503","129626, г. Москва, ул.Павла Корчагина, д.18",13,"7717024086",55.817967,37.662838,,,,"Цимбалюк Стелла Николаевна","1503@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1503»",,,,"075-495-6837712",,,,"gym1503.mskobr.ru","gym1503"
8986,"Школа №2101 ""ФОЦ"","121433, г. Москва, ул.Малая Филевcкая, д.26, корп.2",13,"7731482850",55.73626,37.462694,,,51700,"Модель Дмитрий Лазаревич","2101@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2101 «Филёвский образовательный центр»",,,459393841,"7-499-1445449",,,448652974,"sch2101.mskobr.ru","2101"
8987,"Школа №460 им.Головачёва","109559, г. Москва, Белореченская ул., д.11",13,"7723320252",55.672062,37.769666,58654,54100,53800,"Голубева Ольга Вадимовна","460@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 460 имени дважды Героя Советского Союза А.А. Головачёва»",83915217,223723151,207640537,"7-495-3593536",86658206,216457413,86658206,"sch460uv.mskobr.ru","460"
8988,"Школа №1366","111674, г. Москва, ул. Вольская 1-я, д.22, корп 2",13,"7721676165",55.682442,37.926278,48670,49134,50051,"Львова Елена Васильевна","1366@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1366",74341564,105521568,107410279,"7-499-2112534",95740837,101304896,112789551,"sch1366uv.mskobr.ru","1366"
